SourceListName,SourceFlowName,SourceFlowUUID,SourceFlowContext,SourceUnit,MatchCondition,ConversionFactor,TargetFlowName,TargetFlowUUID,TargetFlowContext,TargetUnit,Mapper,Verifier,LastUpdated,,SourceFlowCAS,SourceFlowCAS,Notes,TAH notes,
IDEA,tolylene diisocyanate,{46F2FEC4-0798-4D4D-B9A4-2EFA572E6100},Emissions/ water/ unspecified,kg,=,,Toluene diisocyanate,,emission/water,kg,Edelen,Hottle,7/15/2020,,casなし298,casなし298,CAS Match,was already in FEDEFL,1
IDEA,toluidine,{1B3528BE-5637-4FB4-AECD-947B68C29EB8},Emissions/ water/ unspecified,kg,=,,Toluidine,,emission/water,kg,Edelen,Hottle,7/15/2020,,casなし299,casなし299,CAS Match,was already in FEDEFL,1
IDEA,toluene,{E47C3D4D-0248-4EF8-826E-2C5ECAB966E4},Emissions/ water/ unspecified,kg,=,,Toluene,,emission/water,kg,Edelen,Hottle,7/10/2020,,000108-88-3,108883,,,1
IDEA,toluene,{C425E554-86F0-47FA-9C29-5EF762FBBE4E},Emissions/ ground/ unspecified,kg,=,,Toluene,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000108-88-3,108883,,,1
IDEA,toluenediamine,{8F0227C5-222C-45D2-8948-22C7B0DB26C2},Emissions/ water/ unspecified,kg,=,,Toluenediamine,,emission/water,kg,Edelen,Hottle,7/10/2020,,025376-45-8,25376458,,,1
IDEA,toluenediamine,{0557699B-CA46-4015-B4E2-BBED89979C01},Emissions/ air/ unspecified,kg,=,,Toluenediamine,,emission/air,kg,Edelen,Hottle,7/10/2020,,025376-45-8,25376458,,,1
IDEA,naphthalene,{50ADCD8E-2D64-4900-9B13-3A332B43AD35},Emissions/ water/ unspecified,kg,=,,Naphthalene,,emission/water,kg,Edelen,Hottle,7/10/2020,,000091-20-3,91203,,,1
IDEA,lead compounds,{974FDBBB-3A58-478E-82E9-F3B69A5E9771},Emissions/ water/ unspecified,kg,=,,Lead compounds,,emission/water,kg,Edelen,Hottle,7/10/2020,,casなし305,casなし305,,,1
IDEA,lead compounds,{823B4B88-FD45-49CA-B8A8-31677B02236D},Emissions/ air/ unspecified,kg,=,,Lead compounds,,emission/air,kg,Edelen,Hottle,7/10/2020,,casなし305,casなし305,,,1
IDEA,lead compounds,{553C886D-A894-497C-AC26-D211229379AD},Emissions/ ground/ unspecified,kg,=,,Lead compounds,,emission/ground,kg,Edelen,Hottle,7/10/2020,,casなし305,casなし305,,,1
IDEA,"2,4,6-trichloro-1,3,5-triazine",{0DE7892C-C16F-4CD6-9702-3DA199F99959},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,000108-77-0,108770,Potential add to list,,0
IDEA,"1,3,5-tris(2,3-epoxypropyl)-1,3,5-triazine-2,4,6(1H,3H,5H)-trione",{B010CB7E-D80D-4145-8F99-B3F7E6C2E3E3},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,002451-62-9,2451629,Potential add to list,,0
IDEA,nickel compounds,{7E439F6A-B623-4F7D-A016-75223A40785F},Emissions/ water/ unspecified,kg,=,,Nickel compounds,,emission/water,kg,Edelen,Hottle,7/10/2020,,casなし309,casなし309,,,1
IDEA,nitrilotriacetic acid,{6643CCC1-CD6D-4476-AF08-12760CBA5410},Emissions/ water/ unspecified,kg,=,,Nitrilotriacetic acid,,emission/water,kg,Edelen,Hottle,7/10/2020,,000139-13-9,139139,,,1
IDEA,nitroglycerin,{27DBEE89-2220-42FA-B831-92A57F7906DB},Emissions/ water/ unspecified,kg,=,,Nitroglycerin,,emission/water,kg,Edelen,Hottle,7/10/2020,,000055-63-0,55630,,,1
IDEA,nitroglycerin,{DECA8115-4674-4E16-BE14-A571CE6F2010},Emissions/ air/ unspecified,kg,=,,Nitroglycerin,,emission/air,kg,Edelen,Hottle,7/10/2020,,000055-63-0,55630,,,1
IDEA,o-nitrotoluene,{698030B0-173C-493B-B00A-4406964E84DC},Emissions/ water/ unspecified,kg,=,,o-Nitrotoluene,,emission/water,kg,Edelen,Hottle,7/10/2020,,000088-72-2,88722,,,1
IDEA,o-nitrotoluene,{E49A77AE-7F44-4B10-AF44-F6717B881C91},Emissions/ air/ unspecified,kg,=,,o-Nitrotoluene,,emission/air,kg,Edelen,Hottle,7/10/2020,,000088-72-2,88722,,,1
IDEA,nitrobenzene,{35C9B7F4-0209-4872-A3FA-669558064053},Emissions/ water/ unspecified,kg,=,,Nitrobenzene,,emission/water,kg,Edelen,Hottle,7/10/2020,,000098-95-3,98953,,,1
IDEA,nitromethane,{C6C102E4-5956-44FE-BADF-13212775D4BB},Emissions/ air/ unspecified,kg,=,,Nitromethane,,emission/air,kg,Edelen,Hottle,7/10/2020,,000075-52-5,75525,,,1
IDEA,carbon disulfide,{63EED1AD-4501-49D4-B171-EBB5CCCB0FAE},Emissions/ water/ unspecified,kg,=,,Carbon disulfide,,emission/water,kg,Edelen,Hottle,7/10/2020,,000075-15-0,75150,,,1
IDEA,1-nonanol,{D51F69A5-2E52-4CC7-BE57-683D0A3414BB},Emissions/ air/ unspecified,kg,=,,1-Nonanol,,emission/air,kg,Edelen,Hottle,7/10/2020,,000143-08-8,143088,,,1
IDEA,nonylphenol,{8327FF05-4D80-4AD5-9FB0-BFC9B11A4386},Emissions/ water/ unspecified,kg,=,,Nonylphenol,,emission/water,kg,Edelen,Hottle,7/10/2020,,025154-52-3,25154523,,,1
IDEA,vanadium compounds,{7DA5A1DB-6537-47B7-9E51-7ABE1DB1E3DE},Emissions/ water/ unspecified,kg,=,,Vanadium compounds,,emission/water,kg,Edelen,Hottle,7/10/2020,,casなし321,casなし321,,,1
IDEA,vanadium compounds,{CF3E364B-D050-40BF-A696-8E925D870A4B},Emissions/ air/ unspecified,kg,=,,Vanadium compounds,,emission/air,kg,Edelen,Hottle,7/10/2020,,casなし321,casなし321,,,1
IDEA,"1,3,5-tris(2,3-epoxypropyl)-1,3,5-triazine-2,4,6(1H,3H,5H)-trione",{0A0711C6-04F5-4E2F-BCF2-9FC3D4A7E9D9},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,002451-62-9,2451629,Potential add to list,,0
IDEA,"2,4-bis(ethylamino)-6-methylthio-1,3,5-triazine",{43C9E710-22D0-483D-8D76-0F4D8ED5C432},Emissions/ air/ unspecified,kg,=,,Simetryn,,emission/air,kg,Edelen,Hottle,7/10/2020,,001014-70-6,1014706,,,1
IDEA,"2,4-bis(ethylamino)-6-methylthio-1,3,5-triazine",{10208787-CF69-4441-9B9C-9B6CCFE7C839},Emissions/ ground/ unspecified,kg,=,,Simetryn,,emission/ground,kg,Edelen,Hottle,7/10/2020,,001014-70-6,1014706,,,1
IDEA,"2,4-bis(ethylamino)-6-methylthio-1,3,5-triazine",{CBEEFB22-0C9E-4C91-B8E6-1BC5EB9558C2},Emissions/ water/ unspecified,kg,=,,Simetryn,,emission/water,kg,Edelen,Hottle,7/10/2020,,001014-70-6,1014706,,,1
IDEA,bis(8-quinolinolato)copper,{C798725A-6EB5-419A-9F85-FBFBCDF10A33},Emissions/ ground/ unspecified,kg,=,,Copper 8-quinolinolate,,emission/ground,kg,Edelen,Hottle,7/10/2020,,010380-28-6,10380286,,,1
IDEA,bis(8-quinolinolato)copper,{BFCE5DF2-68E8-4D02-B882-C1EA1DF6415D},Emissions/ water/ unspecified,kg,=,,Copper 8-quinolinolate,,emission/water,kg,Edelen,Hottle,7/10/2020,,010380-28-6,10380286,,,1
IDEA,"3,6-bis(2-chlorophenyl)-1,2,4,5-tetrazine",{B8456828-4959-4DEA-9EDA-91120C4D8845},Emissions/ ground/ unspecified,kg,=,,Clofentezine,,emission/ground,kg,Edelen,Hottle,7/10/2020,,074115-24-5,74115245,,,1
IDEA,"zinc bis(N,N'-dimethyldithiocarbamate)",{5D81BC02-7174-4769-9E2A-579C4820F2A4},Emissions/ ground/ unspecified,kg,=,,Ziram,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000137-30-4,137304,,,1
IDEA,hexamethylene diacrylate,{B146C5F7-CB3A-4E64-99E7-9C107D5A3B2A},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,013048-33-4,13048334,Potential add to list,,0
IDEA,hexamethylene diacrylate,{DB95B899-9B76-4F17-9987-3AC2CAA3C65B},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,013048-33-4,13048334,Potential add to list,,0
IDEA,"5'-[N,N-bis(2-acetyloxyethyl)amino]-2'-(2-bromo-4,6-dinitrophenylazo)-4'-methoxyacetanilide",{6A851B83-06DD-43F8-983F-6EA255693192},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,003618-72-2,3618722,Potential add to list,,0
IDEA,"N,N'-ethylenebis(thiocarbamoylthiozinc)bis(N,N-dimethyldithiocarbamate)",{E36B11BF-EE6B-407D-9AF2-59F47528FC02},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,064440-88-6,64440886,Potential add to list,,0
IDEA,bis(1-methyl-1-phenylethyl) peroxide,{BFBCCD41-34EA-408A-825F-8631D576F3EA},Emissions/ ground/ unspecified,kg,,,[unmapped],,,,,,,,000080-43-3,80433,Potential add to list,,0
IDEA,hydrazine,{7EDCDC4C-BE9D-4E66-B784-BE90A816FF19},Emissions/ water/ unspecified,kg,=,,Hydrazine,,emission/water,kg,Edelen,Hottle,7/10/2020,,000302-01-2,302012,,,1
IDEA,bis(1-methyl-1-phenylethyl) peroxide,{44F5DE00-79AB-43AA-8631-838642483EA1},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,000080-43-3,80433,Potential add to list,,0
IDEA,hydroquinone,{1B7CC140-5320-48CD-9835-ECAA1227AD83},Emissions/ water/ unspecified,kg,=,,Hydroquinone,,emission/water,kg,Edelen,Hottle,7/10/2020,,000123-31-9,123319,,,1
IDEA,hydroquinone,{0CE9ACE5-8B74-4C98-AD6C-FB442DF9DF11},Emissions/ air/ unspecified,kg,=,,Hydroquinone,,emission/air,kg,Edelen,Hottle,7/10/2020,,000123-31-9,123319,,,1
IDEA,4-vinyl-1-cyclohexene,{BB607290-D083-4700-A474-0C7E1A611060},Emissions/ water/ unspecified,kg,=,,4-Vinylcyclohexene,,emission/water,kg,Edelen,Hottle,7/10/2020,,000100-40-3,100403,,,1
IDEA,bis(1-methyl-1-phenylethyl) peroxide,{22F1BFBF-4C09-4EEE-A8E8-C5E0337F312C},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,000080-43-3,80433,Potential add to list,,0
IDEA,"S,S-bis(1-methylpropyl) O-ethyl phosphorodithioate",{CCA129B7-57C3-4ADD-A039-6B81B2D547A3},Emissions/ ground/ unspecified,kg,,,[unmapped],,,,,,,,095465-99-9,95465999,Potential add to list,,0
IDEA,N-vinyl-2-pyrrolidone,{687BB88D-9966-4256-A5E4-80D42FF9EB95},Emissions/ air/ unspecified,kg,=,,N-Vinyl-2-pyrrolidone,,emission/air,kg,Edelen,Hottle,7/10/2020,,000088-12-0,88120,,,1
IDEA,piperazine,{9DBEDE0E-F0ED-432D-824A-69AC09145C8B},Emissions/ water/ unspecified,kg,=,,Piperazine,,emission/water,kg,Edelen,Hottle,7/10/2020,,000110-85-0,110850,,,1
IDEA,piperazine,{493D12EC-094F-4616-BAF2-71E93092CDEF},Emissions/ air/ unspecified,kg,=,,Piperazine,,emission/air,kg,Edelen,Hottle,7/10/2020,,000110-85-0,110850,,,1
IDEA,pyridine,{BF9A2886-E07D-477E-97F8-CFF8D4A50DF8},Emissions/ water/ unspecified,kg,=,,Pyridine,,emission/water,kg,Edelen,Hottle,7/10/2020,,000110-86-1,110861,,,1
IDEA,pyridine,{487F0183-9C12-46A0-B62A-CFA576F85068},Emissions/ air/ unspecified,kg,=,,Pyridine,,emission/air,kg,Edelen,Hottle,7/10/2020,,000110-86-1,110861,,,1
IDEA,pyrocatechol,{6E007E62-3356-46C4-B328-E7DDF9F01AA0},Emissions/ water/ unspecified,kg,=,,Catechol,,emission/water,kg,Edelen,Hottle,7/10/2020,,000120-80-9,120809,,,1
IDEA,2-vinylpyridine,{D67E26BB-B9FB-44F4-8DA6-72D73F3FAEF9},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,000100-69-6,100696,Potential add to list,,0
IDEA,2-vinylpyridine,{577B9919-6E77-4372-BC74-E3D2DF632AFC},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,000100-69-6,100696,Potential add to list,,0
IDEA,"3-phenoxybenzyl 3-(2,2-dichlorovinyl)-2,2-dimethylcyclopropanecarboxylate",{75CD16B5-5657-4AD6-AD25-526F90961B66},Emissions/ ground/ unspecified,kg,=,,Permethrin,,emission/ground,kg,Edelen,Hottle,7/10/2020,,052645-53-1,52645531,,,1
IDEA,"3-phenoxybenzyl 3-(2,2-dichlorovinyl)-2,2-dimethylcyclopropanecarboxylate",{41F17A5B-4361-4235-8253-3F2BF31E8E62},Emissions/ water/ unspecified,kg,=,,Permethrin,,emission/water,kg,Edelen,Hottle,7/10/2020,,052645-53-1,52645531,,,1
IDEA,"1,3-butadiene",{E5B5942C-1817-403E-ADB3-4E0D1CF4413F},Emissions/ water/ unspecified,kg,=,,"1,3-Butadiene",,emission/water,kg,Edelen,Hottle,7/10/2020,,000106-99-0,106990,,,1
IDEA,diallyl phthalate,{E0B02440-E9EF-453D-AEEE-25D85663FECB},Emissions/ air/ unspecified,kg,=,,Diallyl phthalate,,emission/air,kg,Edelen,Hottle,7/10/2020,,000131-17-9,131179,,,1
IDEA,diethyl phthalate,{CC777A68-AF00-408F-AE06-192CD06895BC},Emissions/ air/ unspecified,kg,=,,Diethyl phthalate,,emission/air,kg,Edelen,Hottle,7/10/2020,,000084-66-2,84662,,,1
IDEA,di-n-butyl phthalate,{6473C289-7628-477F-AE11-536CB22C78F5},Emissions/ water/ unspecified,kg,=,,Dibutyl phthalate,,emission/water,kg,Edelen,Hottle,7/10/2020,,000084-74-2,84742,,,1
IDEA,bis(2-ethylhexyl)phthalate,{F75738AD-5DB4-4B4D-8B08-91FEF725511F},Emissions/ water/ unspecified,kg,=,,Di(2-ethylhexyl) phthalate,,emission/water,kg,Edelen,Hottle,7/10/2020,,000117-81-7,117817,,,1
IDEA,bis(2-ethylhexyl)phthalate,{5890439A-F929-41B5-BACE-851789B051BF},Emissions/ ground/ unspecified,kg,=,,Di(2-ethylhexyl) phthalate,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000117-81-7,117817,,,1
IDEA,"2-tert-butylimino-3-isopropyl-5-phenyltetrahydro-4H-1,3,5-thiadiazin-4-one",{84485E6F-B2A8-47A1-86E0-628F2D88BFF7},Emissions/ ground/ unspecified,kg,=,,Buprofezin,,emission/ground,kg,Edelen,Hottle,7/10/2020,,069327-76-0,69327760,,,1
IDEA,"N-tert-butyl-N'-(4-ethylbenzoyl)-3,5-dimethylbenzohydrazide",{63280227-33F8-4ECF-BE1E-671B1B25B63A},Emissions/ ground/ unspecified,kg,=,,Tebufenozide,,emission/ground,kg,Edelen,Hottle,7/10/2020,,112410-23-8,112410238,,,1
IDEA,"N-tert-butyl-N'-(4-ethylbenzoyl)-3,5-dimethylbenzohydrazide",{753CA413-43FA-478D-8CCB-11DFF29E3B50},Emissions/ air/ unspecified,kg,=,,Tebufenozide,,emission/air,kg,Edelen,Hottle,7/10/2020,,112410-23-8,112410238,,,1
IDEA,phenylenediamine,{9A694B94-FE0C-43E3-9D72-5B1581CC540B},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,casなし348,casなし348,Potential add to list,,0
IDEA,methyl N-[1-(N-n-butylcarbamoyl)-1H-2-benzimidazolyl]carbamate,{A2D40C62-A721-480B-9D50-965ED96B3195},Emissions/ ground/ unspecified,kg,=,,Benomyl,,emission/ground,kg,Edelen,Hottle,7/10/2020,,017804-35-2,17804352,,,1
IDEA,butyl(R)-2-[4-(4-cyano-2-fluorophenoxy)phenoxy]propionate,{2F449DD4-25B1-4B9B-8157-F498B159BB25},Emissions/ water/ unspecified,kg,=,,Cyhalofop-butyl,,emission/water,kg,Edelen,Hottle,7/10/2020,,122008-85-9,122008859,,,1
IDEA,butyl(R)-2-[4-(4-cyano-2-fluorophenoxy)phenoxy]propionate,{E36FB81A-4C9B-4E7E-9FFB-168C86733F67},Emissions/ air/ unspecified,kg,=,,Cyhalofop-butyl,,emission/air,kg,Edelen,Hottle,7/10/2020,,122008-85-9,122008859,,,1
IDEA,butyl(R)-2-[4-(4-cyano-2-fluorophenoxy)phenoxy]propionate,{FB867DEA-2454-490D-937A-42E51D46EE47},Emissions/ ground/ unspecified,kg,=,,Cyhalofop-butyl,,emission/ground,kg,Edelen,Hottle,7/10/2020,,122008-85-9,122008859,,,1
IDEA,"1-tert-Butyl-3-(2,6-diisopropyl-4-phenoxyphenyl)thiourea",{A4CF57AA-62A6-4E8D-B0B1-6DC651166B48},Emissions/ ground/ unspecified,kg,=,,Diafenthiuron,,emission/ground,kg,Edelen,Hottle,7/10/2020,,080060-09-9,80060099,,,1
IDEA,"5-tert-butyl-3-(2,4-dichloro-5-isopropoxyphenyl)-1,3,4-oxadiazol-2(3H)-one",{263B9DFC-0F90-46C8-AE94-88BDEA68E506},Emissions/ ground/ unspecified,kg,=,,Oxadiazon,,emission/ground,kg,Edelen,Hottle,7/10/2020,,019666-30-9,19666309,,,1
IDEA,"tert-butyl 4-({[(1,3-dimethyl-5-phenoxy-4-pyrazolyl)methylidene]aminooxy}methyl)benzoate",{A8BA77C6-6970-4AEC-B336-18FF5EF4014D},Emissions/ ground/ unspecified,kg,=,,Fenpyroximate,,emission/ground,kg,Edelen,Hottle,7/10/2020,,134098-61-6,134098616,,,1
IDEA,"tert-butyl 4-({[(1,3-dimethyl-5-phenoxy-4-pyrazolyl)methylidene]aminooxy}methyl)benzoate",{51F5A4FB-DF2C-4C90-8676-5D4DD4605224},Emissions/ air/ unspecified,kg,=,,Fenpyroximate,,emission/air,kg,Edelen,Hottle,7/10/2020,,134098-61-6,134098616,,,1
IDEA,tert-butyl hydroperoxide,{61CDA45C-A02C-4AD7-951F-D5BB4997D23E},Emissions/ water/ unspecified,kg,=,,tert-Butyl hydroperoxide,,emission/water,kg,Edelen,Hottle,7/10/2020,,000075-91-2,75912,,,1
IDEA,tert-butyl hydroperoxide,{94819C3E-D882-40F8-8556-D6D6CF290330},Emissions/ air/ unspecified,kg,=,,tert-Butyl hydroperoxide,,emission/air,kg,Edelen,Hottle,7/10/2020,,000075-91-2,75912,,,1
IDEA,4-tert-butylphenol,{4C693BEA-305F-46FF-9175-F3479647E037},Emissions/ water/ unspecified,kg,=,,p-tert-Butylphenol,,emission/water,kg,Edelen,Hottle,7/10/2020,,000098-54-4,98544,,,1
IDEA,4-tert-butylphenol,{3040ACCE-1E4C-4299-B819-F7E5BDBA78FC},Emissions/ air/ unspecified,kg,=,,p-tert-Butylphenol,,emission/air,kg,Edelen,Hottle,7/10/2020,,000098-54-4,98544,,,1
IDEA,2-(4-tert-butylphenoxy)cyclohexyl 2-propynyl sulfite,{5A303BAA-20B8-439F-B4A8-6FCA4EE4BF23},Emissions/ ground/ unspecified,kg,=,,Propargite,,emission/ground,kg,Edelen,Hottle,7/10/2020,,002312-35-8,2312358,,,1
IDEA,2-tert-butyl-5-(4-tert-butylbenzylthio)-4-chloro-3(2H)-pyridazinone,{A019E121-5A13-4FF2-BB3E-FCE3905D3B50},Emissions/ ground/ unspecified,kg,=,,Pyridaben,,emission/ground,kg,Edelen,Hottle,7/10/2020,,096489-71-3,96489713,,,1
IDEA,N-(4-tert-butylbenzyl)-4-chloro-3-ethyl-1-methylpyrazole-5-carboxamide,{44E4B6F9-2A92-47BB-9E8A-A525DBD36EF3},Emissions/ ground/ unspecified,kg,=,,Tebufenpyrad,,emission/ground,kg,Edelen,Hottle,7/10/2020,,119168-77-3,119168773,,,1
IDEA,phenylenediamine,{2FADF76B-9963-4799-889B-A8079F9C8F3F},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,casなし348,casなし348,Potential add to list,,0
IDEA,2-butenal,{05EFF5A2-9C06-4EA8-80CF-3689F28E4EE1},Emissions/ air/ unspecified,kg,=,,Crotonaldehyde,,emission/air,kg,Edelen,Hottle,7/10/2020,,004170-30-3,4170303,,,1
IDEA,2-butenal,{A8A4A7D8-C37C-45D1-8B34-313F348747B2},Emissions/ water/ unspecified,kg,=,,Crotonaldehyde,,emission/water,kg,Edelen,Hottle,7/10/2020,,004170-30-3,4170303,,,1
IDEA,"N-butoxymethyl-2-chloro-2',6'-diethylacetanilide",{E854BCC7-8419-4C52-9722-5A351B1F21E6},Emissions/ ground/ unspecified,kg,=,,Butachlor,,emission/ground,kg,Edelen,Hottle,7/10/2020,,023184-66-9,23184669,,,1
IDEA,furan,{003441FD-80F6-49A6-BF76-E49C0F235A0C},Emissions/ air/ unspecified,kg,=,,Furan,,emission/air,kg,Edelen,Hottle,7/10/2020,,000110-00-9,110009,,,1
IDEA,"polymer of N,N'-propylenebis(dithiocarbamic acid)and zinc",{256F962D-47B4-4817-814F-16E2B2662B10},Emissions/ ground/ unspecified,kg,=,,Propineb,,emission/ground,kg,Edelen,Hottle,7/10/2020,,012071-83-9,12071839,,,1
IDEA,"polymer of N,N'-propylenebis(dithiocarbamic acid)and zinc",{C929D142-7C7D-4A81-82E6-85F10F9C77A0},Emissions/ water/ unspecified,kg,=,,Propineb,,emission/water,kg,Edelen,Hottle,7/10/2020,,012071-83-9,12071839,,,1
IDEA,2-propyn-1-ol,{133054CA-8D70-4E14-9F8A-CD25835B7688},Emissions/ air/ unspecified,kg,=,,Propargyl alcohol,,emission/air,kg,Edelen,Hottle,7/10/2020,,000107-19-7,107197,,,1
IDEA,"5-bromo-3-sec-butyl-6-methyl-1,2,3,4-tetrahydropyrimidine-2,4-dione",{AF27BB5E-F077-4AB0-B5B7-42286BBFA2BB},Emissions/ ground/ unspecified,kg,=,,Bromacil,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000314-40-9,314409,,,1
IDEA,1-bromopropane,{6BD582AF-4CA1-46DD-89CE-59C81DC97F27},Emissions/ air/ unspecified,kg,=,,1-Bromopropane,,emission/air,kg,Edelen,Hottle,7/10/2020,,000106-94-5,106945,,,1
IDEA,1-bromopropane,{816505D7-C6B3-4DA8-B185-4DC33AB5600B},Emissions/ water/ unspecified,kg,=,,1-Bromopropane,,emission/water,kg,Edelen,Hottle,7/10/2020,,000106-94-5,106945,,,1
IDEA,"n-butyl-2,3-epoxypropyl ether",{A0503E87-9ABE-4E67-AF0B-D073417EE49E},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,002426-08-6,2426086,Potential add to list,,0
IDEA,2-tert-butyl-5-methylphenol,{B8CBB4DA-A9F6-46BC-9DBB-1CA22AC07028},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,000088-60-8,88608,Potential add to list,,0
IDEA,bromomethane,{42C0D3DE-9A6C-4844-A490-3E3D491DDC9E},Emissions/ ground/ unspecified,kg,=,,Methyl bromide,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000074-83-9,74839,,,1
IDEA,bromomethane,{F2CC1640-A81E-4786-91D0-EF491B9E4C2B},Emissions/ water/ unspecified,kg,=,,Methyl bromide,,emission/water,kg,Edelen,Hottle,7/10/2020,,000074-83-9,74839,,,1
IDEA,hexadecyltrimethylammonium chloride,{49930E97-83A2-4F73-AD61-7B7C49E34936},Emissions/ water/ unspecified,kg,=,,Cetyl trimethyl ammonium chloride,,emission/water,kg,Edelen,Hottle,7/10/2020,,000112-02-7,112027,,,1
IDEA,hexadecyltrimethylammonium chloride,{4132833A-C150-49FF-ACDE-76C46812C061},Emissions/ air/ unspecified,kg,=,,Cetyl trimethyl ammonium chloride,,emission/air,kg,Edelen,Hottle,7/10/2020,,000112-02-7,112027,,,1
IDEA,hexamethylenediamine,{035E5DEE-1666-4280-BCB5-879A2524B5A8},Emissions/ water/ unspecified,kg,=,,Hexamethylenediamine,,emission/water,kg,Edelen,Hottle,7/10/2020,,000124-09-4,124094,,,1
IDEA,hexamethylene diisocyanate,{31559251-6B4C-4F8F-9CCB-6D9BA73935EB},Emissions/ water/ unspecified,kg,=,,"Hexamethylene-1,6-diisocyanate",,emission/water,kg,Edelen,Hottle,7/10/2020,,000822-06-0,822060,,,1
IDEA,hexamethylene diisocyanate,{59924D50-2E22-4DD7-890D-79AD5A020A72},Emissions/ air/ unspecified,kg,=,,"Hexamethylene-1,6-diisocyanate",,emission/air,kg,Edelen,Hottle,7/10/2020,,000822-06-0,822060,,,1
IDEA,n-hexane,{81FDEDD4-9684-406D-BDFE-877B76BA7ED3},Emissions/ water/ unspecified,kg,=,,Hexane,,emission/water,kg,Edelen,Hottle,7/10/2020,,000110-54-3,110543,,,1
IDEA,betanaphthol,{8AACE074-90A3-4242-8391-C81940039DB7},Emissions/ water/ unspecified,kg,=,,2-Naphthalenol,,emission/water,kg,Edelen,Hottle,7/10/2020,,000135-19-3,135193,,,1
IDEA,2-bromopropane,{C2C39751-A11E-4E74-80D7-5A4094DA700E},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,000075-26-3,75263,Potential add to list,,0
IDEA,2-bromopropane,{76837954-EC93-4F5C-A8C8-FC20D6B6E065},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,000075-26-3,75263,Potential add to list,,0
IDEA,water-soluble salts of peroxodisulfuric acid,{AF353A39-E2B5-40D9-9FA9-85E0599D16A7},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,casなし395,casなし395,Unidentifiable group,,0
IDEA,benzylidyne trichloride,{7C8A298C-131C-498D-B1CB-AF3ECC64CBAC},Emissions/ air/ unspecified,kg,=,,Benzotrichloride,,emission/air,kg,Edelen,Hottle,7/10/2020,,000098-07-7,98077,CAS Match,,1
IDEA,benzyl chloride,{4FDACC40-FEF2-4C43-8A9A-ED2C6A9EB2D9},Emissions/ water/ unspecified,kg,=,,Benzyl chloride,,emission/water,kg,Edelen,Hottle,7/10/2020,,000100-44-7,100447,CAS Match,,1
IDEA,benzaldehyde,{BDEFC897-B3C9-4AE9-B66A-B614517E407E},Emissions/ water/ unspecified,kg,=,,Benzaldehyde,,emission/water,kg,Edelen,Hottle,7/10/2020,,000100-52-7,100527,CAS Match,,1
IDEA,benzene,{DFB5C50C-2DAE-4A1F-893E-09C2B5B788E8},Emissions/ ground/ unspecified,kg,=,,Benzene,,emission/ground,kg,Edelen,Hottle,7/10/2020,,000071-43-2,71432,CAS Match,,1
IDEA,benzene,{D10C7E00-DECC-498B-A9F8-69714A1DCE5A},Emissions/ water/ unspecified,kg,=,,Benzene,,emission/water,kg,Edelen,Hottle,7/10/2020,,000071-43-2,71432,CAS Match,,1
IDEA,water-soluble salts of peroxodisulfuric acid,{78397F33-8EA7-4413-9296-C3E1985407EF},Emissions/ air/ unspecified,kg,,,[unmapped],,,,,,,,casなし395,casなし395,Unidentifiable group,,0
IDEA,perfluoro(octane-1-sulfonic acid),{AB7A7D41-00D0-432B-8573-248B77D1BAED},Emissions/ water/ unspecified,kg,,,[unmapped],,,,,,,,001763-23-1,1763231,Potential add to list,,0
IDEA,2-(2-benzothiazolyloxy)-N-methylacetanilide,{1BE9875C-DC13-46A5-AB7D-BEF08A7719FF},Emissions/ air/ unspecified,kg,=,,Mefenacet,,emission/air,kg,Edelen,Hottle,7/10/2020,,073250-68-7,73250687,CAS Match,,1
IDEA,2-(2-benzothiazolyloxy)-N-methylacetanilide,{1F852321-0291-4B68-8330-6BA2EC21D942},Emissions/ ground/ unspecified,kg,=,,Mefenacet,,emission/ground,kg,Edelen,Hottle,7/10/2020,,073250-68-7,73250687,CAS Match,,1
